Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
Sudirman Said meluncurkan,0,0,0,0,0,0,0,0,0,0,0,0
Qaumi ekjayati conference Jamiat ul ulama e hind ki public meeting se Ba...,0,0,0,0,0,0,0,0,0,0,0,0
"Rakyat terbelah karena pilpres? Wajar\n\nAS saja terbelah pada pilpres Nop 2016\n\nYg penting jangan terpecah, jangan konflik, jangan merusak NKR\n\nLebih penting lagi, jangan sampai proksi aseng asing menjajah RI'",0,0,0,0,0,0,0,0,0,0,0,0
KLHK Upayakan Pemerataan Ekonomi Melalui TORA di Kawasan Hutan dan Perhutanan Sosial - Tribun Medan,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Iya baru rezim sekarang ya \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
USER Di tambah yg di gusur di tambah yg di usir jd tkw tki\xf0\x9f\x98\x8a\xf0\x9f\x98\x8a',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Nggak kok kakak sayang. Sekolah aku juga sekolah katolik. tapi ada 5 agama kok terus tiap minggu ada acara per agama masing masing kak. Goodluck kak\xf0\x9f\x92\x9c',0,0,0,0,0,0,0,0,0,0,0,0
"USER yg biasa levai mah kompas dan media indonesia. kompas melalui aiman show dg lebai mewawancarai tetangga teroria, swkolah, rumah dll. \n\nini mompas media kristen.. apa digereja hobinya gitu'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kualitas wakil rakyat pro rejim semakin down grade. Harusnya mendukung para pembantu presiden lebih giat dan rajin, eh malah sebaliknya. Ketahuan kalo dendamnya ngalahin nalarnya.'",0,0,0,0,0,0,0,0,0,0,0,0
"Debat Pertama Pilkada Jateng di Kompas TV, Jumat 20 April 2018.... Mantabkan hati, pilih calon pemimpin sesuai aspirasi masing masing. Pilkada Jateng, Becik tur Nyenengke USER USER",0,0,0,0,0,0,0,0,0,0,0,0
Nah junjungan kita nabi agung Muhammad Saw aja begitu....Ndak ngajarin orang Islam utk marah2...; #Islamituramahbukanmarah; #NderekGusMus,0,0,0,0,0,0,0,0,0,0,0,0
"USER Iya monyet2 juga sedih, kandang orang utan yg ada air disekelilingnya jg parah sih, kotoe bgt. Orang utan nya gakliatan ntah kmana kaya film RISE THE PLANET OF THE APES :(\n\nIya yg danau dkt kandang buaya pun kaya rawa2 gt. Kalo dulu kan ada w",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER Uang puluhan triliun dari Inalum adalah hasil merger BUMN Tambang yang ujung2nya saham bbrp BUMN tambang yg dijual ke asing untuk divestasi Free Port, artinya yg dilakukan pemerintah ada",0,0,0,0,0,0,0,0,0,0,0,0
Kabarnya dulu Freeport ini menjadi alasan sebuah peristiwa besar yg membawa bangsa ini ke sebuah rejim kelam..\n\n#Freeport51',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Ooo.. jadi islam nusantara itu qiyas dari hindu nusantara...',0,0,0,0,0,0,0,0,0,0,0,0
USER Jadi ingat iblis ketika manusia diciptakan SM Allah.',0,0,0,0,0,0,0,0,0,0,0,0
USER nunggu hoshi ndak sipit dan nunggu woozi lebih tinggi dari mingyu kayanya',0,0,0,0,0,0,0,0,0,0,0,0
Monyet Turun ke Pemukiman Warga Cibadak Sukabumi-URL,0,0,0,0,0,0,0,0,0,0,0,0
New post: Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0,0,0,0
USER Tapi perdebatan spt ini memang tidak dapat dihindari. Sejarah gereja pun mencatat perpecahan pertama dalam gereja terjadi waktu konsili yerusalem karena hal ini: Apakah tradisi yahudi merupakan bagian dari ajaran kristiani atau tidak?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER macam kes bom tu la. saya tahu la. saya tahu. hahaha',0,0,0,0,0,0,0,0,0,0,0,0
Gak cuma 2 anak Papua yg digendong tapi 8000 rebu anak Papua dijadikan anak asuh USER. ð???ð???ð???ð??? ; ;,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Oooohhh,ok sebut pasal Pusat Keamanan elok jugak boleh malaysia menasihat/beri tekanan dekat Arab saudi daripada bom Yaman,aku kalau boleh nak buat BDS arab saudi dekat malaysia sesetengah orang kita bangga makan Mcd produ",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Aku pake chara tuyul ngecamp , trus ya greget rasanya pengen pake mod tp nnti aku kena banned wkwkwk'",0,0,0,0,0,0,0,0,0,0,0,0
Saya yakin pemerintahan Gus Ipul dan Puti ke depan akan memperkuat program Nawacita Presiden Jokowi di Jawa Timur. Salam 2 jari #GusIpulPutiSantun,0,0,0,0,0,0,0,0,0,0,0,0
"Gubernur Indonesia kita ini , Pa USER memang Woooow..! Salah satu Putra Terbaik Bangsa Indonesia Pribumi yg memang layak memimpin Negeri ini.; Semoga Allah SWT melindungi, meluruskan perjuangan demi tegakan Islam, memajukan bangsa &amp; Negara.",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Untungnya greja katolik tidak denial terhadap kobobrokan masa tsb dan mereformasi gereja \xf0\x9f\x91\x8d',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER Ya Ampun, hanya di rejim ini, bisa terjadi, nyuit belom ada 1 jam, tiba2 lupa ingatan \n\xf0\x9f\x98\x86'",0,0,0,0,0,0,0,0,0,0,0,0
Pidato ini akn dipake nggak ya di debat capres nanti; #2019GantiPresiden,0,0,0,0,0,0,0,0,0,0,0,0
"A orang yang suka ke konser-konser, sedikit boros.",0,0,0,0,0,0,0,0,0,0,0,0
Mewujudkan Indonesia Damai dan Komitmen Perangi Hoax dalam Dikir Akbar Forum Ulama BPI KPNPAÂ RI,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
#BahasaAmbon :SARANI = Sebutan orang Maluku untuk penganut agama KRISTEN.,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Foto: Mengintip Penampakan Jamban Jadul Koleksi Museum di Jepang -=- BANGSA pertama yang menggunakan JAMBAN adalah ................',0,0,0,0,0,0,0,0,0,0,0,0
Soal Ujian Sekolah SD Pendidikan Agama Islam (PAI),0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Wapresnya pak prabowo, agar stabil indonesia tidak saling sikut, nyinyir dsb. Pak prabowo layak menjadi wakil untuk ketahanan dan pertahanan indonesia. Selain itu juga beliau pak jokowi dan pak prabowo akan saling melindungi dari antek""",0,0,0,0,0,0,0,0,0,0,0,0
"- Janji buka 10 juta lapangan pekerjaan tapi malah buat Perpres muluskan Tenaga Kerja Asing.; ; - Janji swamsembada pangan dalam 3 tahun, nyatanya Impor beras, garam, dll.; ; - Janji akan turunkan harga BBM dan Tarif Dasar Listrik, nyatanya BBM dan TDL din",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Makkah dahulu negara merdeka. Pemimpin org2 kafir quraisyh. Juga wilayah2 lain spt tabuk, khaibar, hunain, taif...maka dilakukan penaklukan atasnya...'",0,0,0,0,0,0,0,0,0,0,0,0
Kita harus bersiap dalam serangan yang dilakukan bangsa yahudi. Kita harus tingkatkan iman dan taqwa kita kepada Allah SWT -kata yang khutbah-',0,0,0,0,0,0,0,0,0,0,0,0
"Allah mengancam orang-orang munafik laki-laki dan perempuan dan orang-orang kafir dengan neraka Jahannam, mereka kekal di dalamnya. (9:68)'",0,0,0,0,0,0,0,0,0,0,0,0
USER Untung satu genk. Untung bukan tanya macam2 ke orang asing \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3',0,0,0,0,0,0,0,0,0,0,0,0
TIKET KA TAMBAHAN KELAS EKONOMI LUDES TERJUAL:,0,0,0,0,0,0,0,0,0,0,0,0
"""Shinobi yang melanggar aturan memang disebut sampah, tetapi shinobi yang meninggalkan sahabatnya lebih rendah dari sampah"" -Uchiha Obito(Naruto)'",0,0,0,0,0,0,0,0,0,0,0,0
"Makcik cina sebelah katil no 3 ni walau dia dah pinda wad,tapi dia ingat juga kebaikan n pertolongan selama berjiran.. Hri ni dia datang bagi buah tangan Alhamdulillah sunggu baik anty cina\xf0\x9f\x98\x8d Terima kasih.'",0,0,0,0,0,0,0,0,0,0,0,0
"Ikut salah satu Grup FB pro TGB sejak lama. Isinya ""rezim sekarang bla2, ulama masa depan bangsa"" dll dsb\n\nBegitu TGB dukung Jokowi, Nama grupnya ganti jadi Komando Ulama'",0,0,0,0,0,0,0,0,0,0,0,0
#IndonesiaKuasaiFreeport turut berbahagia untuk hal ini. Dan semoga divestasi saham ini berlanjut ke perusahaan2 tambang asing lainnya',0,0,0,0,0,0,0,0,0,0,0,0
Kalo ga merasa selingkuh kenapa harus risih..?\nSepandai kau simpan bangkai pada akhirnya akan kecium juga.\nWaktulah yg akan membuktikan.',0,0,0,0,0,0,0,0,0,0,0,0
smg diberi kekuatan walau godaan menghadang.amin,0,0,0,0,0,0,0,0,0,0,0,0
USER Mau cek DNA PKI juga kali maksudnya.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Politik agama mrmbuat masyarakat terpolarisasi . Kerakter sosial media juga membuat orang-orang mudah terpolarisasi . Apalagi yg emosian. Fanatisme kelompok yg membabi-buta itu dibawa ke keseharian . *menurutku ya',0,0,0,0,0,0,0,0,0,0,0,0
USER tapi nanti jadi kangen kristen-robert yg dulu:(',0,0,0,0,0,0,0,0,0,0,0,0
"Seandainya aku jumpa fans di Hongkong beneran gitu ya, nanti ada yang jejeritan manja panggil ""oppa"" gak ya? (Sebentar. Emang aku ganteng? Emang aku pantas dipanggil ""oppa"" gitu?)\n\nAda yang mengenaliku sebagai TKI Korea gak ya hahaha'",0,0,0,0,0,0,0,0,0,0,0,0
"Akun isinya \xe2\x80\x9canti aseng\xe2\x80\x9d \xe2\x80\x9ctolak aseng\xe2\x80\x9d \xe2\x80\x9cnon-pribumi\xe2\x80\x9d tapi terus ngeluh \xe2\x80\x9citu di Thailand kok banyak negara asing yang bantu, kita di danau Toba kok nggak ada yang bantuin?\xe2\x8",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Hehehe akhirnya.....ternyata pasar kita global jg,tdk terbatas lokal. Akhirnya masi ada aseng dan asing juga. Kita jujur saja!..\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86",0,0,0,0,0,0,0,0,0,0,0,0
"Gubernur Ahmad Heryawan mengukir sejarah. Bandara super megah ""Kertajati"" dibangun dengan biaya mandiri tanpa menggunakan APBN, murni dikelola oleh Pemprov #JawaBarat. Ini sejarah baru infrastruktur bagi Indonesia.;",0,0,0,0,0,0,0,0,0,0,0,0
"""tanda org munafik ada 3 : kl bicara ia dusta,kl berjanji ia mengingkari,kl di beri amanat ia berkhianat"" - HR.Bukhari'",0,0,0,0,0,0,0,0,0,0,0,0
USER kpop e bom ta',0,0,0,0,0,0,0,0,0,0,0,0
Pendapat Profesor - Pemenang Debat Pilkada Jatim,0,0,0,0,0,0,0,0,0,0,0,0
6. Presiden USER juga menginginkan laporan dari jajaran terkait mengenai detail lain seperti persiapan infrastruktur transpâ?¦ #RakyatB3rsamaJKW,0,0,0,0,0,0,0,0,0,0,0,0
USER Kucing rumahan emng gitu ka \xf0\x9f\x98\x81 kerjaannya makan tidur maen eek pipis.\nKek rang kaya wkwk',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER ga sipit sich g kaya lilyana yg wah ampe gempar seantero.',0,0,0,0,0,0,0,0,0,0,0,0
"Jika seseorang mengatakan kepadamu karena km terlalu serakah, sehingga dia selalu menyepelekan apa yang sedang km kerjakan dan tidak menghargai hasil kerja kita, padahal apa yang sudah kita kerjakan butuh waktu, ide, ketelitian, keterampilan dan itu semu",0,0,0,0,0,0,0,0,0,0,0,0
"Barusan ada sodara yang jarang ketemu mampir ke rumah anterin undangan. Basa basi dikit sebentar terus tetiba bilang ""ana kurusan sih. sakit?"" Gw langsung ""he. Emang makannya dikit."" Terus dia bilang ""oh."" \n\nKalo ku sekarang gendut nanti dibilang ""ana",0,0,0,0,0,0,0,0,0,0,0,0
bahasa yang paling susah buat sulli adalah bahasa cina',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER naik delman atau onta',0,0,0,0,0,0,0,0,0,0,0,0
.USER bersama USER mengajukan arsip Presiden pertama RI Sukarno sebagai nominasi 'Memory of the World' ke USER. #kumparanNEWS,0,0,0,0,0,0,0,0,0,0,0,0
"Melihat tekanan semakin kuat kepada para oposisi, tak tertutup kemungkinan di detik detik terakhir rakyat akan dikejutkan beberapa tokoh nasional dan partai yg berseberangan dgn rezim akan merubah haluan dan berbaris rapi ditangga Istana.\n\n#NyariMakan'",0,0,0,0,0,0,0,0,0,0,0,0
USER Etapi ulet nya bikin gatal2 gak mak?\nMak kok suka miara yg aneh2. Tuyul juga mak piara/?',0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Am,0,0,0,0,0,0,0,0,0,0,0,0
"""Anak-anak harus punya cita-cita dan harus bersemangat"". Hal tersebut disampaikan Presiden USER saat bertemu dengan anak-anak penyintas kanker di Istana Kepresidenan Bogor, Jawa Barat, Jumat (6/4). USER #SetkabAkhirPekan",0,0,0,0,0,0,0,0,0,0,0,0
"USER Saya tak bicara agama tapi ajaran SESAT yang MENYEBABKAN banyak KORBAN, OK",0,0,0,0,0,0,0,0,0,0,0,0
DR BAMBANG NOORSENA - AJARAN KRISTEN YANG SERING DISALAHPAHAMI OLEH AGAMA LAIN - KHOTBAH KRISTEN:,0,0,0,0,0,0,0,0,0,0,0,0
"Sampai sekarang aku tak jumpa lagi maklumat pasal bangsa yang ada parut kat muka dia(perempuan),cam kesan torehan pisau. Sama ada itu budaya untuk kecantikan atau ritual agama mazhab mereka. Padahal mereka islam",0,0,0,0,0,0,0,0,0,0,0,0
"USER saya beli barang, dan dikirim barang yg cacat. Bagaimana cara tukar barang ya? Saya sudah komplain sih lewat ulasan tetapi belum direspon'",0,0,0,0,0,0,0,0,0,0,0,0
Gue tau loh bukan yang dulu yang masih culun dan cemen semua orang pasti akan berubah perlahan2 entah itu baik / buruk :)',0,0,0,0,0,0,0,0,0,0,0,0
"USER Wonu oppa kenapa matanya sipit banget? '^'""",0,0,0,0,0,0,0,0,0,0,0,0
USER Pro yahudi',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Trus hub nya putusan MK dan Presiden apa?? Mengingat kekuasaan di Republik ini sdh dipisah menjadi 3 yaitu eksekutif, legislatif dan yudikatif dmn ketiganya berdiri sendiri..",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Egp kalo individualnya mah, kirain ada aturan baru yg menguntungkan psk'",0,0,0,0,0,0,0,0,0,0,0,0
"...\nTapi jgn risau, server yg pki SSD, 24/7 heavy usage pun ada around more than a year before SSD tu worn out. Itu jangka masa dia lah.\n\nSo kalau laptop biasa, aku jangkakan lebih dari dua tahun korang boleh pakai. Tu pun kalau takde pape tindakan bo",0,0,0,0,0,0,0,0,0,0,0,0
"USER Kalo di tanya \xe2\x80\x9ckristen Nusantara\xe2\x80\x9d / \xe2\x80\x9ckhatolik Nusantara\xe2\x80\x9d saya sbg orang khatolik menjawab ADA! Contoh Kristen Batak, Kristen Jawa, kristen Sunda, dll. Di Khatolik pun di setiap daerah banyak gereja yg",0,0,0,0,0,0,0,0,0,0,0,0
Su Pin siswi SD Katolik Karya Yosef istrinya Ronaldo Pardede yang sah.',0,0,0,0,0,0,0,0,0,0,0,0
"Muliaty kawan biasa, baru kenal waktu SMP, 1984, ngak pernah se SD, siswi Chinese Kelas 1A, 2A, 3A, SMP Katolik Santo Petrus, katanya dengan Teddy Lindra.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER GUA MAU MANDI DULU BYE, MAU NABUNG JUGA DI JAMBAN'",0,0,0,0,0,0,0,0,0,0,0,0
"USER \xe2\x80\xa2 Mau nomor dua!\n\xe2\x80\xa2 Karena aku belum pernah punya eyeshadow SAMA SEKALI. Iya iya aku perempuan macam apa, biasanya minjem doang eheheh, mau beli juga asa mahal kunaon sih ya. Jadi ya.. Yaudah gitu, nomor dua keliatan pal",0,0,0,0,0,0,0,0,0,0,0,0
USER Dia ga pernah denger Hindu Bali sama Kristen Jawa ya wkwkwk',0,0,0,0,0,0,0,0,0,0,0,0
Anies Disebut Super Gubernur Saat Isi Kuliah Umum di Maroko Jauh banget sama gabener yg di kandangin di Mako...; Anies Emang Top.,0,0,0,0,0,0,0,0,0,0,0,0
"USER Aku pake kacamata juga begitu bang, jadi agak sipit.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Saya suka Anies kasih kuliah, pasti bagus. Saya dukung Anies jadi dosen, prof, rektor. Itu memang kehebatan beliau. Bukan jadi gubernur",0,0,0,0,0,0,0,0,0,0,0,0
"1. Salam sahabat, Islam Indonesia, NU, Jutaan Warga Nahdlyin hari ini menangis, Waliyul Majdub, Wali ""Gila"", selasa mlm cicit Syaikhona Kholil Bangkalan meninggal dunia, meninggalkan ajaran kesederhanaan dan puluhan cerita Kasyaf,Karomah dan keajaibannya s",0,0,0,0,0,0,0,0,0,0,0,0
"Semua pemaen ke Liga Inggris, sedangkan gak ada regulasi pembatasan pemaen aseng. Haduh.'",0,0,0,0,0,0,0,0,0,0,0,0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini,Â Sabtu (21/4) #SebaBaduy2018; ; Im",0,0,0,0,0,0,0,0,0,0,0,0
Gubernur rasa Presiden.,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Saya setuju di maafkan, tapi 100% USER menista agama. Kitab suci adalah wahyu Allah. Tidak ada tafsiran apapun. Dia sudah menyakiti hati semua pemeluk agama. Biar Allah yg memberi ganjaran yg sesuai. Ini dasar saya m",0,0,0,0,0,0,0,0,0,0,0,0
akibat tidak memiliki ilmu itu akan menjadi penyebab bisnis dan investasi beresiko tinggi,0,0,0,0,0,0,0,0,0,0,0,0
Ya Allah ekonomi makin kacauð??©,0,0,0,0,0,0,0,0,0,0,0,0
SBY Optimistis Nurul Arifin Memenangi Pilkada Kota Bandung USER #BandungGeulis #BandungHarmonis #bandungvotenuruli #calonwalikotabandung #calonwalikotabandung2018,0,0,0,0,0,0,0,0,0,0,0,0
Pilkada NTT,0,0,0,0,0,0,0,0,0,0,0,0
"Dia hanya Teman Mainku Sewaktu Kecil dan Cinta Demikian Tidak Masuk Kedalam Hati, Kata Orang Cinta Seperti ini adalah Cinta Monyet.'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Pasti....sebab itu cina,0,0,0,0,0,0,0,0,0,0,0,0
"USER Logikanya kmn sih orang ini \xf0\x9f\x99\x88\nHubungan PT 20% sama rezim takut kalah itu apa?\nPT 20% itu di buat tahun 2008, era siapa itu?? Asbun aja \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
Selamat Hari Kartini 2018. Perempuan hebat untuk Indonesia Maju -Jkw,0,0,0,0,0,0,0,0,0,0,0,0
USER USER Lidah kan tdk bertulang.. kmrn teriak anti asing aseng. Hari ini merangkul asibg aseng. \n\nKmrm musuhin radikalis skrg merangkul radikalis. Tidak ada lawan dn kawan yg abadi dlm politik. Ini basi tp msh ttp relevan.',0,0,0,0,0,0,0,0,0,0,0,0
"Lebih dari itu, Gus Mus bersikap santai. Kepada USER, ia juga meminta pihak USER dan Gus Yasin tidak terlalu menanggapi serangan isu penistaan agama. #GanjarYasin",0,0,0,0,0,0,0,0,0,0,0,0
"USER kat dalam lift pun OKU, cacat otak'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Maa syaa Allah.; Mantapppppp....; Eittsss..bangga euyy..; Punya Gubernur Indonesia USER,0,0,0,0,0,0,0,0,0,0,0,0
wow luarbiasa kosan ini memang. jam setengah 2 pagi ada aja msh yg teriak2 keknya nonton bareng gt di kosan. mana ada suara lakinya. siyaph. keknya yg bawaannya cewe mulu cuma gue doang di sini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ((smp gue pe,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Ini Islam tapi pikiran fasis sekaligus komunis, yang benar hanya satu menurut dia, kita bukan hewan kita manusia yang punya hak berpikir, perbedaan adalah rahmah.'",0,0,0,0,0,0,0,0,0,0,0,0
"""Dan perangilah mereka, supaya jangan Ada FITNAH Dan supaya Agama itu semata untuk ALLOH, jikaâ?¦",0,0,0,0,0,0,0,0,0,0,0,0
"USER 2019 ini saat terbaik utk merebut kembali kedaulatan dari asing aseng proxy, smg para tokoh &amp; pendukungnya tdk skdr pentingkan egonya.\nArah pecah belah suara menuju poros ke 3 , saling klaim kelayakan diri sungguh hal yg menguntungkan inc",0,0,0,0,0,0,0,0,0,0,0,0
"KaiSoo itu couple yang hangat. Waktu di bandara tanggal 1 Maret kemarin mereka nggak mau kalah sama HunHan. Dari Korea sampai Cina, dan dari Cina ke Korea. Kai demen banget deket-deket D.O. #KaiSooFact'",0,0,0,0,0,0,0,0,0,0,0,0
Kepala Kerucut Tradisi Budaya yang BisaÂ Mematikan,0,0,0,0,0,0,0,0,0,0,0,0
"Islam yg rahmatan lil alamin, Kristen yang cinta kasih, Hindu Budha Konghucu yang penuh kedamaian. Semua agama ajarkan kebaikan #PraKhotbah",0,0,0,0,0,0,0,0,0,0,0,0
"USER Klo bani sebelah, krn otak nya tdk jln msh ngotot perusahaan suram ala Indosat utk dibeli.. Maklum, hidup hanya utk nasbung..'",0,0,0,0,0,0,0,0,0,0,0,0
USER Kemaren gubernur pilihan umat impor bawang dari cina kok ga ada yg teriakin antek aseng',0,0,0,0,0,0,0,0,0,0,0,0
"BENTAR LAGI GUA RILIS ALBUM THE ONTA'S WKWKWKWKWK""",0,0,0,0,0,0,0,0,0,0,0,0
Berita duka telah meninggal dgn tenang Bpk Liu Kiun Jie(Tai Pui Kiun) di rmh sakit vincesius Singkawang \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',0,0,0,0,0,0,0,0,0,0,0,0
Wibu ngga ada kelas. Ngga ada noob ngga ada expert. \nOne for all. All for One.',0,0,0,0,0,0,0,0,0,0,0,0
"Gaes; Hanya Presiden USER yang blusuk an dihampir seluruh pelosok Negri ini.; ; Jokowi mendengar langsung Keluhan dan Keinginan warganya serta mengecek sendiri Program Pemerintah; ; Nih video; Pemimpin yg Duduk sama Rendah, Berdiri sama tinggi bersama R",0,0,0,0,0,0,0,0,0,0,0,0
USER Pertanda bakal ada perang twitter. Meng syiah2ahkan orang israel. Meng yahudi yahudi kan orang iran. Gitu aja nyampe mabok. Kwkwkw',0,0,0,0,0,0,0,0,0,0,0,0
Hai saya hampir mati dalam jamban kerana tergelincir hm',0,0,0,0,0,0,0,0,0,0,0,0
"\xe3\x85\xa1 Junki, bocah laki-laki itu menekan dagu mungilnya dengan ujung tumpul pensil warna berwarna biru muda. Sepasang mata sipit mengerjap, dahi berkerut menandakan pria kecil tengah berpikir. \n\n\xe2\x80\x9cItu Eomma, untuk berenang!\xe2\x80\x9d",0,0,0,0,0,0,0,0,0,0,0,0
Otaknya kalau dijual pasti mahal harganya krn gk pernah dipakai alias masih mulus,0,0,0,0,0,0,0,0,0,0,0,0
"Dgn rasa ikan gurih dgn hrg mrah, bsa didptkn disini lho! Knjngi : Pmpek plmbng, jln wr supratman senggol budaya, Tohpati",0,0,0,0,0,0,0,0,0,0,0,0
USER AKU JUGA BELUM MOVE ON DARI MANTANKU YG SIPIT SIPIT GEMESIN GITU IH:(',0,0,0,0,0,0,0,0,0,0,0,0
"Bengkalis Jadi Tuan Rumah PIOS, Diperkirakan 3.000 Mahasiswa Kampus Islam Riau-Kepri Ikut",0,0,0,0,0,0,0,0,0,0,0,0
Advocat bawaÂ² Agama pula ð???ð???ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER USER USER USER USER USER USER USER USER USER Di bagian mana ya lucunya: \nada manusia2 kena pecahan bom smp cacat seumur hidup, dan ada yg semb",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Rezim ini bubar kandangin semua...ganti kpk pro rezim.',0,0,0,0,0,0,0,0,0,0,0,0
"USER ngakak,ngatain diri sendiri noob wkwk. eh btw lu out dari ena bang?'",0,0,0,0,0,0,0,0,0,0,0,0
buaya mn au chris paul\xf0\x9f\xa4\xad',0,0,0,0,0,0,0,0,0,0,0,0
USER Siap mengabdi utk kepentingan aseng',0,0,0,0,0,0,0,0,0,0,0,0
"Dlm agama Kristen, kita diajarkan tdk boleh saling menghakimi....silahkan, jika diperbolehkan pd agama sobat",0,0,0,0,0,0,0,0,0,0,0,0
"Haiii gaess ð???; ; Mari kita mengulas,; Hari ini kunjungan Presiden Jokowi siang ini (17/April/2018) ; ke Bandara Kertajati Majalengka.; ; #haturnuhunjokowi #2019TetapJokowi",0,0,0,0,0,0,0,0,0,0,0,0
sosmed &gt;&gt; mengenalkan yg asing dan mengasingkan yg kenal',0,0,0,0,0,0,0,0,0,0,0,0
"Presiden itu punya dana taktis, dia bisa menggunakan untuk kepentingan rakyatnya di luar program2 pemerintah yang sudah ada. Soal program banyak sekali: ada pembangunan infrastruktur, KIP, KIS, Sertifikat tanah, perhutanan sosial, BBM 1 harga, padat karya,",0,0,0,0,0,0,0,0,0,0,0,0
"Karna alasan ekonomi, Seorang kakek tega mencuri buku ekonomi milik cucunya",0,0,0,0,0,0,0,0,0,0,0,0
Ajak Ulama Turut Menyejukkan Suasana Jelang PilkadaÂ Serentak,0,0,0,0,0,0,0,0,0,0,0,0
Dan adek gue jg yg mau smp langsung disuruh ambil swasta aja karna bokap gue yang padahal jawa gak mau anaknya di sindir2 mulu. Kerasa bgt apa2 di blg cina cina segala macem lah. Gue jujur aja kalo ngga dirasisin gt gue gak bakal rasis kok sama yg beda d,0,0,0,0,0,0,0,0,0,0,0,0
